date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:07:08	10330/10330	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:44%20GMT	https://demoxml.com/html/furnhome/images/product-2.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/product-2.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:08	13327/13327	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:44%20GMT	https://demoxml.com/html/furnhome/images/product-3.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/product-3.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:09	6591/6591	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:48%20GMT	https://demoxml.com/html/furnhome/images/product-4.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/product-4.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:09	3654/3654	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:32%20GMT	https://demoxml.com/html/furnhome/images/thumb-1.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/thumb-1.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:11	96859/96859	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Jul%202016%2000:46:48%20GMT	https://demoxml.com/html/furnhome/images/large-thumb.png	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/large-thumb.png	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:12	3827/3827	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:32%20GMT	https://demoxml.com/html/furnhome/images/thumb-2.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/thumb-2.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:12	3528/3528	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:32%20GMT	https://demoxml.com/html/furnhome/images/thumb-3.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/thumb-3.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:13	3473/3473	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:32%20GMT	https://demoxml.com/html/furnhome/images/thumb-4.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/thumb-4.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:13	3116/3116	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Jul%202016%2000:46:52%20GMT	https://demoxml.com/html/furnhome/images/client-1.png	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/client-1.png	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:14	3241/3241	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Jul%202016%2000:46:52%20GMT	https://demoxml.com/html/furnhome/images/client-2.png	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/client-2.png	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:14	3217/3217	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Jul%202016%2000:46:52%20GMT	https://demoxml.com/html/furnhome/images/client-3.png	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/client-3.png	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:15	3095/3095	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Jul%202016%2000:46:52%20GMT	https://demoxml.com/html/furnhome/images/client-4.png	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/client-4.png	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:15	2765/2765	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Jul%202016%2000:46:50%20GMT	https://demoxml.com/html/furnhome/images/client-5.png	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/client-5.png	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:16	3467/3467	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Jul%202016%2000:46:50%20GMT	https://demoxml.com/html/furnhome/images/client-6.png	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/client-6.png	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:17	39847/39847	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:48%20GMT	https://demoxml.com/html/furnhome/images/latest-blog-1.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/latest-blog-1.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:19	32887/32887	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:48%20GMT	https://demoxml.com/html/furnhome/images/latest-blog-2.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/latest-blog-2.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:19	29903/29903	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:48%20GMT	https://demoxml.com/html/furnhome/images/latest-blog-3.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/latest-blog-3.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:19	3951/3951	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:32%20GMT	https://demoxml.com/html/furnhome/images/testi-1.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/testi-1.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:20	4082/4082	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:32%20GMT	https://demoxml.com/html/furnhome/images/testi-2.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/testi-2.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:20	5533/5533	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:32%20GMT	https://demoxml.com/html/furnhome/images/testi-3.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/testi-3.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:21	3030/3030	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:50%20GMT	https://demoxml.com/html/furnhome/images/insta-1.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/insta-1.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:21	3842/3842	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:50%20GMT	https://demoxml.com/html/furnhome/images/insta-2.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/insta-2.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:22	4009/4009	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:50%20GMT	https://demoxml.com/html/furnhome/images/insta-3.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/insta-3.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:22	3729/3729	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:50%20GMT	https://demoxml.com/html/furnhome/images/insta-4.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/insta-4.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:23	4923/4923	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:48%20GMT	https://demoxml.com/html/furnhome/images/insta-5.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/insta-5.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:23	4201/4201	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:48%20GMT	https://demoxml.com/html/furnhome/images/insta-6.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/insta-6.jpg	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:24	95957/95957	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2010%20Jul%202016%2000:46:30%20GMT	https://demoxml.com/html/furnhome/js/jquery.min.js	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/js/jquery.min.js	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:26	5057/5057	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2010%20Jul%202016%2000:46:12%20GMT	https://demoxml.com/html/furnhome/libraries/jquery.countdown.min.js	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/libraries/jquery.countdown.min.js	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:27	48079/48079	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2010%20Jul%202016%2000:46:28%20GMT	https://demoxml.com/html/furnhome/libraries/lightslider-master/lightslider.js	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/libraries/lightslider-master/lightslider.js	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:27	432235/432235	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2010%20Jul%202016%2000:46:12%20GMT	https://demoxml.com/html/furnhome/libraries/lib.js	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/libraries/lib.js	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:27	40461/40461	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2010%20Jul%202016%2000:46:26%20GMT	https://demoxml.com/html/furnhome/libraries/slick/slick.min.js	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/libraries/slick/slick.min.js	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:28	15215/15215	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2010%20Jul%202016%2000:46:30%20GMT	https://demoxml.com/html/furnhome/js/functions.js	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/js/functions.js	(from https://demoxml.com/html/furnhome/?storefront=envato-elements)
09:07:28	310926/310926	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Jul%202016%2000:46:14%20GMT	https://demoxml.com/html/furnhome/libraries/lib.css	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/libraries/lib.css	(from https://demoxml.com/html/furnhome/style.css)
09:07:29	8113/8113	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Jul%202016%2000:46:26%20GMT	https://demoxml.com/html/furnhome/libraries/lightslider-master/lightslider.css	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/libraries/lightslider-master/lightslider.css	(from https://demoxml.com/html/furnhome/style.css)
09:07:29	3155/3155	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Jul%202016%2000:46:28%20GMT	https://demoxml.com/html/furnhome/libraries/slick/slick-theme.css	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/libraries/slick/slick-theme.css	(from https://demoxml.com/html/furnhome/style.css)
09:07:30	1767/1767	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Jul%202016%2000:46:28%20GMT	https://demoxml.com/html/furnhome/libraries/slick/slick.css	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/libraries/slick/slick.css	(from https://demoxml.com/html/furnhome/style.css)
09:07:31	3013/3013	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Jul%202016%2000:47:06%20GMT	https://demoxml.com/html/furnhome/css/plugins.css	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/css/plugins.css	(from https://demoxml.com/html/furnhome/style.css)
09:07:31	115255/115255	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Jul%202016%2000:46:14%20GMT	https://demoxml.com/html/furnhome/libraries/Stroke-Gap-Icon/stroke-gap-icon.css	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/libraries/Stroke-Gap-Icon/stroke-gap-icon.css	(from https://demoxml.com/html/furnhome/style.css)
09:07:31	13708/13708	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Jul%202016%2000:47:06%20GMT	https://demoxml.com/html/furnhome/css/navigation-menu.css	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/css/navigation-menu.css	(from https://demoxml.com/html/furnhome/style.css)
09:07:32	23058/23058	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Jul%202016%2000:47:04%20GMT	https://demoxml.com/html/furnhome/css/woocommerce.css	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/css/woocommerce.css	(from https://demoxml.com/html/furnhome/style.css)
09:07:33	62784/62784	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Jul%202016%2000:47:06%20GMT	https://demoxml.com/html/furnhome/css/shortcode.css	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/css/shortcode.css	(from https://demoxml.com/html/furnhome/style.css)
09:07:33	34008/34008	---M--	200	added ('OK')	font/woff2	date:Sun,%2010%20Jul%202016%2000:47:02%20GMT	https://demoxml.com/html/furnhome/fonts/lato-medium-webfont.woff2	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/fonts/lato-medium-webfont.woff2	(from https://demoxml.com/html/furnhome/style.css)
09:07:34	42016/42016	---M--	200	added ('OK')	font/woff	date:Sun,%2010%20Jul%202016%2000:47:04%20GMT	https://demoxml.com/html/furnhome/fonts/lato-medium-webfont.woff	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/fonts/lato-medium-webfont.woff	(from https://demoxml.com/html/furnhome/style.css)
09:07:34	34424/34424	---M--	200	added ('OK')	font/woff2	date:Sun,%2010%20Jul%202016%2000:47:02%20GMT	https://demoxml.com/html/furnhome/fonts/lato-semibold-webfont.woff2	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/fonts/lato-semibold-webfont.woff2	(from https://demoxml.com/html/furnhome/style.css)
09:07:34	42308/42308	---M--	200	added ('OK')	font/woff	date:Sun,%2010%20Jul%202016%2000:47:02%20GMT	https://demoxml.com/html/furnhome/fonts/lato-semibold-webfont.woff	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/fonts/lato-semibold-webfont.woff	(from https://demoxml.com/html/furnhome/style.css)
09:07:36	95242/95242	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:50%20GMT	https://demoxml.com/html/furnhome/images/contact-banner.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/contact-banner.jpg	(from https://demoxml.com/html/furnhome/style.css)
09:07:36	121290/121290	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:54%20GMT	https://demoxml.com/html/furnhome/images/blog-banner.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/blog-banner.jpg	(from https://demoxml.com/html/furnhome/style.css)
09:07:39	122048/122048	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:36%20GMT	https://demoxml.com/html/furnhome/images/shop-banner-1.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/shop-banner-1.jpg	(from https://demoxml.com/html/furnhome/style.css)
09:07:39	204895/204895	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202016%2000:46:54%20GMT	https://demoxml.com/html/furnhome/images/blogpost-banner.jpg	C:/Users/Camalov/Desktop/FurnHome/demoxml.com/html/furnhome/images/blogpost-banner.jpg	(from https://demoxml.com/html/furnhome/style.css)
